,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city
3523,665000.0,2.0,1.0,1110,3200,1.0,0,0,3,1110,0,1925,2002,Seattle
3524,327000.0,5.0,2.75,2400,8050,2.0,0,0,3,2400,0,1998,2006,Auburn
3525,425000.0,3.0,1.0,1520,213444,1.5,0,3,5,1520,0,1988,0,Renton
3526,687500.0,4.0,2.75,3190,10970,2.0,0,0,3,3190,0,1994,0,Sammamish
3527,672500.0,3.0,2.25,2400,5300,1.5,0,0,4,1250,1150,1939,1989,Seattle
3528,140000.0,3.0,1.0,1060,7473,1.0,0,0,3,1060,0,1959,1989,Des Moines
3529,215500.0,2.0,1.75,1220,15600,1.0,0,0,3,1220,0,1972,2002,Auburn
3530,464900.0,4.0,2.25,2020,8424,1.0,0,0,4,1380,640,1979,0,Kirkland
3531,417000.0,4.0,2.25,2300,7700,1.0,0,0,3,1380,920,1959,1989,Seattle
3532,453000.0,4.0,2.75,2300,37533,1.0,0,3,5,1550,750,1979,0,Vashon
3533,700000.0,3.0,2.5,1660,1545,2.0,0,2,3,1400,260,2002,0,Seattle
3534,1619999.0,4.0,3.0,3900,9750,1.0,0,4,5,2520,1380,1972,0,Bellevue
3535,259500.0,3.0,1.75,1650,12349,1.0,0,0,3,1650,0,1957,2000,SeaTac
3536,460000.0,4.0,2.5,2110,35091,1.0,0,0,4,1290,820,1985,0,Issaquah
3537,561500.0,3.0,1.75,1960,6380,1.0,0,0,4,980,980,1939,1989,Seattle
3538,641000.0,4.0,2.5,2770,63118,2.0,0,0,3,2770,0,1997,0,Carnation
3539,330000.0,4.0,1.75,2440,7350,1.0,0,0,3,1610,830,1978,0,Kent
3540,447000.0,2.0,1.0,1320,8380,1.0,0,0,3,1320,0,1953,0,Seattle
3541,320000.0,4.0,2.5,2570,4865,2.0,0,0,3,2570,0,2005,0,Maple Valley
3542,212700.0,2.0,1.0,940,5040,1.0,0,0,3,940,0,1926,2003,Seattle
3543,260000.0,2.0,1.0,700,4800,1.0,0,0,3,700,0,1922,2008,Seattle
3544,410000.0,3.0,2.0,1400,45738,2.0,0,0,4,1400,0,1981,0,Vashon
3545,355000.0,4.0,2.5,1890,7867,2.0,0,0,3,1890,0,1996,0,Maple Valley
3546,275500.0,2.0,1.0,720,11400,1.0,0,0,5,720,0,1951,0,Shoreline
3547,415000.0,3.0,1.75,2410,8944,1.0,0,0,4,1860,550,1967,0,Renton
3548,279000.0,3.0,2.5,1630,7950,1.0,0,0,3,1320,310,1985,0,Kent
3549,350000.0,5.0,1.75,2330,14322,1.0,0,0,4,1180,1150,1968,0,Renton
3550,355000.0,2.0,2.25,1330,10838,2.0,0,0,3,1330,0,1985,0,Kenmore
3551,750000.0,4.0,2.25,3190,11597,2.0,0,0,3,2300,890,1984,0,Sammamish
3552,235000.0,3.0,1.75,1400,6300,1.0,0,0,3,1400,0,1998,2006,Enumclaw
3553,209950.0,3.0,1.0,970,9583,1.0,0,0,4,970,0,1967,0,Federal Way
3554,230000.0,3.0,1.75,1010,9600,1.0,0,0,5,1010,0,1969,0,Covington
3555,725000.0,3.0,2.5,3580,54450,1.5,0,0,3,3580,0,1990,2009,Maple Valley
3556,430000.0,2.0,1.0,1050,2570,1.0,0,0,5,850,200,1927,0,Seattle
3557,661500.0,5.0,2.5,2500,7200,1.0,0,0,4,1490,1010,1977,0,Redmond
3558,738000.0,3.0,3.0,2630,4896,2.0,0,0,3,2630,0,2006,0,Redmond
3559,1820000.0,4.0,4.5,6640,53330,2.0,0,0,3,6640,0,1993,0,Woodinville
3560,221000.0,3.0,1.0,910,8789,1.0,0,0,3,910,0,1966,1963,Seattle
3561,665000.0,3.0,2.5,2610,35000,2.0,0,0,3,2610,0,1988,2000,Woodinville
3562,255000.0,3.0,2.5,1720,6194,2.0,0,0,3,1720,0,1998,2006,Auburn
3563,1195000.0,5.0,2.75,3650,13297,2.0,0,0,5,2750,900,1969,0,Mercer Island
3564,355000.0,3.0,1.75,2040,22693,1.0,0,0,4,2040,0,1980,0,Kent
3565,755000.0,5.0,2.5,3260,24300,1.5,0,1,4,2310,950,1950,1983,Lake Forest Park
3566,300000.0,3.0,1.5,1590,8911,1.0,0,0,3,1590,0,1956,2001,Kenmore
3567,500000.0,4.0,1.0,1440,7100,1.5,0,0,3,1440,0,1906,2014,Seattle
3568,191000.0,2.0,1.0,900,3400,1.0,0,0,5,900,0,1905,0,Seattle
3569,315000.0,6.0,4.0,3120,4240,2.0,0,2,4,2090,1030,1993,0,Seattle
3570,415000.0,3.0,2.5,1060,1536,2.0,0,0,3,1060,0,2000,0,Seattle
3571,394000.0,4.0,2.5,3000,9793,2.0,0,0,3,3000,0,2002,0,Maple Valley
3572,490000.0,3.0,2.5,2230,5348,2.0,0,0,3,2230,0,2000,0,Snoqualmie
3573,523460.0,5.0,1.75,1890,5000,1.5,0,0,3,1090,800,1906,2014,Seattle
3574,550000.0,4.0,3.5,4150,16197,2.0,0,0,3,4150,0,2006,0,Auburn
3575,342000.0,3.0,1.75,1780,10409,1.0,0,0,3,1280,500,1981,2013,Renton
3576,560000.0,4.0,2.5,2710,6583,2.0,0,0,3,2710,0,2003,0,Renton
3577,1050000.0,4.0,4.25,4390,13833,2.0,0,3,3,3320,1070,2003,0,Issaquah
3578,710000.0,2.0,1.5,1640,4080,1.5,0,0,5,1540,100,1916,0,Seattle
3579,1020000.0,3.0,2.25,1670,4800,1.5,0,3,3,1670,0,1903,2005,Seattle
3580,399950.0,3.0,2.5,2570,10431,2.0,0,0,3,2570,0,1989,0,Kent
3581,480000.0,2.0,1.0,1500,3420,1.0,0,0,3,1500,0,1902,0,Seattle
3582,410000.0,3.0,1.0,2710,19000,2.0,0,3,4,2710,0,1950,1983,Burien
3583,530000.0,4.0,1.75,2860,48351,1.0,0,0,3,1710,1150,1978,0,Woodinville
3584,528000.0,2.0,0.75,840,40642,1.0,1,4,4,840,0,1937,0,Vashon
3585,469900.0,4.0,2.5,2990,8913,2.0,0,0,4,2990,0,1991,0,Renton
3586,397000.0,5.0,1.0,1170,6757,1.0,0,0,4,800,370,1944,0,Seattle
3587,718500.0,3.0,1.5,1200,6240,1.0,0,0,3,1030,170,1952,2008,Seattle
3588,195000.0,2.0,1.0,1020,8100,1.0,0,0,3,1020,0,1940,1996,Seattle
3589,285000.0,2.0,1.0,910,8155,1.0,0,0,4,910,0,1948,0,Shoreline
3590,295000.0,1.0,1.0,700,2500,1.0,0,0,4,700,0,1907,0,Seattle
3591,602000.0,4.0,1.75,2420,37800,1.0,0,0,4,1880,540,1981,0,Redmond
3592,235000.0,3.0,1.75,1950,8712,1.0,0,0,3,1950,0,1960,2012,Renton
3593,465000.0,4.0,2.5,3060,6000,2.0,0,0,3,3060,0,2012,1912,Maple Valley
3594,234000.0,4.0,1.0,1390,18000,1.0,0,0,3,1390,0,1955,2013,Kent
3595,504200.0,2.0,1.5,1200,1687,3.0,0,0,3,1200,0,2008,0,Seattle
3596,710000.0,3.0,2.5,2440,4153,2.0,0,0,3,2440,0,2003,0,Redmond
3597,589500.0,3.0,3.25,2310,3075,2.0,0,0,3,1730,580,2005,0,Seattle
3598,415000.0,3.0,2.75,2600,64626,1.5,0,0,3,2600,0,2009,0,Skykomish
3599,735000.0,3.0,2.25,1490,1212,2.0,0,0,3,1040,450,2011,0,Seattle
3600,427000.0,3.0,2.5,2432,9391,2.0,0,2,3,2432,0,2005,0,Federal Way
3601,982000.0,4.0,2.75,3610,8580,2.0,0,0,3,3610,0,2014,0,Kirkland
3602,459000.0,4.0,3.0,2530,10000,2.0,0,0,3,2530,0,2013,1923,Burien
3603,483453.0,4.0,2.75,2790,5527,2.0,0,0,3,2790,0,2014,0,North Bend
3604,246950.0,3.0,3.0,1670,4440,1.0,0,0,3,1670,0,2014,0,Enumclaw
3605,235000.0,1.0,1.5,1170,1456,2.0,0,0,3,1070,100,2007,0,Seattle
3606,288790.0,4.0,2.0,1350,942,3.0,0,0,3,1350,0,2008,0,Issaquah
3607,229800.0,2.0,1.75,1110,1773,2.0,0,0,3,1110,0,2014,0,Seattle
3608,516500.0,1.0,1.25,1100,638,3.0,0,0,3,1100,0,2014,0,Seattle
3609,1600000.0,3.0,4.25,2820,7200,2.0,0,0,4,2460,360,1930,0,Seattle
3610,234000.0,3.0,1.0,1040,8128,1.0,0,0,3,1040,0,1983,2009,Duvall
3611,230000.0,2.0,1.75,1910,3376,2.0,0,0,3,1910,0,1980,0,Maple Valley
3612,300000.0,4.0,1.0,1370,8499,1.0,0,0,3,1370,0,1949,1998,Shoreline
3613,470000.0,3.0,1.5,1500,5000,1.5,0,0,4,1140,360,1927,0,Seattle
3614,339900.0,3.0,1.0,1200,9087,1.0,0,0,5,1200,0,1969,0,Newcastle
3615,650000.0,2.0,1.0,1050,2542,1.0,0,0,3,880,170,1904,0,Seattle
3616,585000.0,5.0,2.5,2670,16777,1.5,0,0,4,1620,1050,1920,0,Seattle
3617,699900.0,4.0,2.5,2190,11500,1.0,0,0,4,1430,760,1972,0,Bellevue
3618,598000.0,4.0,2.5,3130,40918,2.0,0,0,3,3130,0,1994,0,North Bend
3619,475000.0,3.0,2.5,1700,9100,1.0,0,0,3,1160,540,1998,2006,Seattle
3620,314500.0,3.0,1.75,1700,17355,1.0,0,0,3,1200,500,1978,0,Maple Valley
3621,397000.0,3.0,3.5,1360,1275,2.0,0,0,3,1240,120,2007,0,Seattle
3622,345000.0,3.0,2.0,1610,15005,1.0,0,0,4,1610,0,1986,0,Carnation
3623,325000.0,5.0,2.75,2130,6222,1.0,0,0,3,1300,830,1991,0,Seattle
3624,265000.0,3.0,1.0,1800,7650,1.0,0,0,5,1800,0,1957,0,Renton
3625,402000.0,4.0,2.75,2950,15540,1.0,0,0,4,2120,830,1974,0,Kent
3626,835000.0,3.0,2.25,2120,54014,2.0,0,0,4,2120,0,1964,0,Bellevue
3627,780000.0,4.0,2.5,3500,7048,2.0,0,0,3,3500,0,2005,0,Redmond
3628,250000.0,3.0,2.0,1440,9220,1.0,0,0,3,1440,0,1965,1993,Des Moines
3629,1200000.0,4.0,2.0,2120,3360,2.0,0,0,3,2120,0,1905,2010,Seattle
3630,935000.0,2.0,2.5,1780,2067,2.0,0,0,5,1780,0,1974,0,Bellevue
3631,300000.0,2.0,1.0,960,8153,1.0,0,0,3,960,0,1947,2012,Shoreline
3632,419000.0,2.0,1.75,1510,4980,1.0,0,0,3,1510,0,2006,0,Redmond
3633,410000.0,1.0,1.5,1010,5750,1.0,0,0,3,1010,0,1911,1948,Seattle
3634,1165000.0,3.0,3.0,3790,5001,2.0,0,0,3,2810,980,1989,0,Seattle
3635,461000.0,3.0,1.75,3600,8666,2.0,0,0,4,2400,1200,1948,0,Kirkland
3636,385000.0,3.0,1.75,1300,7030,1.0,0,0,3,1300,0,1968,1997,Kirkland
3637,669500.0,4.0,2.25,2500,4046,1.5,0,0,4,1520,980,1940,2001,Seattle
3638,491950.0,3.0,2.25,2090,10733,1.0,0,0,3,1440,650,1958,2004,Seattle
3639,1230000.0,3.0,1.75,2200,14630,1.5,0,1,3,2200,0,1948,2003,Bellevue
3640,560000.0,3.0,2.25,2070,15002,1.5,0,0,3,2070,0,1955,2013,Lake Forest Park
3641,370000.0,3.0,1.0,1320,7341,1.0,0,0,3,1320,0,1982,0,Shoreline
3642,263400.0,4.0,2.0,1360,60548,1.0,0,0,3,960,400,1960,2012,Auburn
3643,100000.0,2.0,1.0,930,7623,1.0,0,0,2,930,0,1942,0,Burien
3644,289950.0,3.0,2.5,1760,8584,1.5,0,0,5,1760,0,1937,0,Burien
3645,263000.0,3.0,1.75,1410,8100,2.0,0,0,3,1410,0,1985,0,Maple Valley
3646,397500.0,4.0,2.5,2570,7859,2.0,0,0,3,2570,0,1992,0,Maple Valley
3647,245000.0,3.0,2.75,1300,14197,1.0,0,0,3,860,440,1996,0,Kent
3648,535000.0,3.0,1.0,1580,6300,1.0,0,0,3,1180,400,1925,2002,Seattle
3649,449000.0,4.0,2.5,2960,6031,2.0,0,0,3,2960,0,2005,0,Maple Valley
3650,490000.0,4.0,3.0,2330,3497,2.0,0,0,3,1920,410,2003,0,Seattle
3651,445800.0,4.0,2.25,2070,39446,1.0,0,0,3,1470,600,1977,2004,Lake Forest Park
3652,345000.0,2.0,1.0,970,5750,1.0,0,0,4,970,0,1932,1958,Seattle
3653,327500.0,3.0,2.25,2310,7200,2.0,0,0,3,2310,0,1990,2009,Kent
3654,436500.0,4.0,2.5,2290,11173,2.0,0,0,4,2290,0,1988,0,Renton
3655,550000.0,3.0,2.25,1720,9600,1.0,0,0,4,1220,500,1967,0,Redmond
3656,441000.0,2.0,1.5,1190,3400,1.0,0,0,3,990,200,1919,2001,Seattle
3657,406500.0,2.0,1.0,870,5750,1.0,0,0,4,870,0,1947,1988,Seattle
3658,243000.0,2.0,1.5,1068,1758,2.0,0,0,3,1068,0,1990,2009,Kenmore
3659,359500.0,4.0,2.75,2140,10316,2.0,0,0,3,2140,0,1993,0,Auburn
3660,760000.0,4.0,2.5,3300,165528,2.0,0,0,3,3300,0,1984,0,Woodinville
3661,1925000.0,5.0,4.25,4830,8050,2.5,0,2,4,3710,1120,1914,1945,Seattle
3662,408000.0,5.0,3.25,2820,6589,1.5,0,0,3,2320,500,1906,2014,Seattle
3663,480000.0,4.0,3.0,2440,9664,2.0,0,0,3,1890,550,1981,2013,Kenmore
3664,875000.0,4.0,1.5,1800,3245,1.5,0,0,4,1800,0,1929,0,Seattle
3665,308000.0,3.0,1.0,1010,8800,1.0,0,0,4,1010,0,1954,1979,Seattle
3666,880000.0,4.0,2.75,3220,4392,1.5,0,0,4,2320,900,1931,0,Seattle
3667,1730000.0,5.0,3.5,5000,26540,2.0,0,3,3,3410,1590,2008,0,Mercer Island
3668,170000.0,2.0,1.0,1200,24792,2.0,0,0,2,1200,0,1976,0,Redmond
3669,491500.0,3.0,2.25,1470,4322,2.0,0,0,3,1470,0,1985,0,Issaquah
3670,515000.0,3.0,2.5,2600,4506,2.0,0,0,3,2600,0,2003,0,Kenmore
3671,550000.0,4.0,1.5,2750,128502,1.0,0,0,2,1500,1250,1958,0,Renton
3672,255000.0,2.0,1.0,1320,9967,1.0,0,0,3,940,380,1919,2001,Seattle
3673,635000.0,3.0,2.5,3350,4007,2.0,0,0,3,2550,800,2005,0,Kirkland
3674,850000.0,3.0,2.5,2650,2387,2.0,0,0,3,1830,820,1920,1979,Seattle
3675,265000.0,2.0,2.0,1860,10856,1.0,0,0,3,1260,600,1952,2008,Seattle
3676,349810.0,3.0,1.0,960,8855,1.0,0,0,4,960,0,1958,1972,Shoreline
3677,972000.0,4.0,1.75,2010,6300,1.0,0,2,5,1610,400,1937,0,Seattle
3678,235000.0,2.0,1.0,900,28800,1.0,0,0,1,900,0,1928,0,Snoqualmie
3679,330000.0,4.0,2.5,2340,11784,2.0,0,0,3,2340,0,1997,0,Kent
3680,500000.0,4.0,3.0,3720,15048,3.0,0,0,3,3720,0,1979,2014,Renton
3681,570000.0,3.0,2.0,1890,29185,1.0,0,0,3,1470,420,1949,2013,Bellevue
3682,1309500.0,4.0,2.5,2680,12215,1.0,1,4,3,1590,1090,1956,2001,Normandy Park
3683,544000.0,3.0,2.5,1460,1613,2.0,0,0,3,1180,280,2007,0,Seattle
3684,439000.0,3.0,2.5,3180,7904,1.0,0,0,3,1810,1370,2006,0,Renton
3685,530000.0,4.0,2.25,1980,15086,2.0,0,0,3,1980,0,1981,2013,Sammamish
3686,427500.0,2.0,2.0,1090,934,3.0,0,0,3,1090,0,2008,0,Seattle
3687,337000.0,4.0,2.5,2230,5970,2.0,0,0,4,2230,0,2002,0,Covington
3688,1095000.0,4.0,2.75,3330,9143,2.0,0,0,4,3330,0,1995,0,Kirkland
3689,435000.0,4.0,2.0,1880,3840,1.0,0,0,3,970,910,1904,0,Seattle
3690,765000.0,5.0,3.0,2870,5700,1.0,0,0,3,1950,920,1964,2000,Seattle
3691,492650.0,4.0,1.75,2120,9786,1.0,0,0,3,1640,480,1967,2011,Shoreline
3692,383962.0,4.0,2.5,2700,6998,2.0,0,0,3,2700,0,2001,0,Tukwila
3693,950000.0,4.0,2.5,3670,7680,2.5,0,0,3,3670,0,2007,0,Issaquah
3694,457000.0,3.0,2.5,1220,1330,2.0,0,0,3,1010,210,2008,0,Seattle
3695,1510000.0,5.0,3.25,4390,11250,2.0,0,0,3,4390,0,2007,0,Mercer Island
3696,882566.0,4.0,2.5,3560,5265,3.0,0,0,3,3560,0,2014,0,Redmond
3697,963000.0,4.0,3.25,3530,8589,2.0,0,0,3,3530,0,2007,0,Kirkland
3698,345000.0,4.0,2.5,2280,5000,2.0,0,0,3,2280,0,2006,0,Maple Valley
3699,2065000.0,4.0,3.75,4350,7965,2.0,0,0,3,4350,0,2013,1923,Bellevue
3700,800000.0,3.0,3.5,3830,221284,2.0,0,0,3,3530,300,1993,0,Woodinville
3701,314500.0,3.0,2.0,2050,13303,1.0,0,0,3,2050,0,1993,0,Federal Way
3702,530000.0,3.0,2.5,3660,39478,2.0,0,2,4,3260,400,1989,0,Enumclaw
3703,650000.0,4.0,2.5,3350,46748,2.0,0,0,3,3350,0,2004,2003,Black Diamond
3704,349500.0,3.0,2.0,1270,3600,1.0,0,0,3,1270,0,1963,2008,Seattle
3705,1198000.0,4.0,3.5,3400,3850,2.5,0,0,3,2790,610,2008,0,Seattle
3706,165050.0,3.0,1.0,1200,8514,1.0,0,0,3,1200,0,1959,1989,Enumclaw
3707,580000.0,3.0,2.5,2200,11000,2.0,0,2,3,2200,0,1978,0,Bellevue
3708,330000.0,3.0,2.5,1680,11312,1.0,0,0,3,1080,600,1959,1989,Seattle
3709,875000.0,5.0,3.5,3840,8279,2.0,0,0,3,3840,0,2001,0,Sammamish
3710,500000.0,2.0,1.0,950,4500,1.0,0,2,3,850,100,1926,2003,Seattle
3711,445000.0,4.0,2.5,2280,42077,2.0,0,0,3,2280,0,1994,0,Kent
3712,274900.0,4.0,2.5,1970,6600,2.0,0,0,3,1970,0,1987,2000,Kent
3713,219950.0,3.0,1.5,1620,9310,1.0,0,0,4,1620,0,1967,0,Covington
3714,691500.0,4.0,2.5,2600,7200,2.0,0,0,3,2600,0,1962,2002,Seattle
3715,459500.0,2.0,1.0,1250,3825,1.0,0,0,3,850,400,1929,0,Seattle
3716,955500.0,4.0,1.75,2130,5080,1.5,0,0,3,2130,0,1914,1993,Seattle
3717,328950.0,4.0,1.75,2550,8976,1.0,0,0,5,1300,1250,1978,0,Kent
3718,307000.0,3.0,1.0,1150,6000,1.5,0,0,3,1150,0,1927,2011,North Bend
3719,382500.0,3.0,1.75,1040,9000,1.0,0,0,4,1040,0,1967,0,Issaquah
3720,1150000.0,4.0,2.5,3340,10422,2.0,0,0,3,3340,0,1996,0,Kirkland
3721,1297000.0,6.0,2.75,2630,9420,2.0,0,0,5,2510,120,1900,0,Seattle
3722,478000.0,3.0,2.25,1640,3896,2.0,0,0,3,1640,0,1994,0,Issaquah
3723,260000.0,2.0,1.0,770,7906,1.0,0,0,4,770,0,1948,0,Shoreline
3724,850000.0,4.0,3.25,4350,112750,1.0,0,0,3,2200,2150,2006,0,Issaquah
3725,616000.0,4.0,1.75,1700,5846,1.0,0,0,3,1700,0,1957,2000,Seattle
3726,540000.0,3.0,1.75,2050,9580,1.0,0,0,3,1400,650,1984,0,Sammamish
3727,300000.0,3.0,2.25,1660,5128,2.0,0,0,3,1660,0,2001,0,Duvall
3728,507500.0,3.0,1.75,1990,9594,1.0,0,0,3,1190,800,1977,2004,Redmond
3729,3800000.0,5.0,5.5,7050,42840,1.0,0,2,4,4320,2730,1978,2000,Clyde Hill
3730,241000.0,3.0,2.0,1770,7000,1.0,0,0,3,1770,0,1986,0,Auburn
3731,485000.0,3.0,2.25,2440,47916,2.0,0,0,3,2090,350,1991,0,Redmond
3732,695000.0,3.0,2.5,2620,51354,2.0,0,0,3,2620,0,1998,2006,Woodinville
3733,548000.0,4.0,2.5,2440,11005,2.0,0,0,3,2440,0,1994,0,Newcastle
3734,345000.0,2.0,1.0,1080,7775,1.0,0,0,3,1080,0,1955,2005,Seattle
3735,280000.0,3.0,1.0,1090,10710,1.0,0,0,4,1090,0,1962,0,Renton
3736,450000.0,3.0,1.75,1400,13775,1.0,0,0,3,1400,0,1963,2008,Kenmore
3737,515000.0,3.0,2.5,2010,7200,2.0,0,0,3,2010,0,1994,0,Kenmore
3738,1014250.0,3.0,1.0,1640,12855,1.5,0,0,5,1500,140,1920,0,Bellevue
3739,739900.0,5.0,2.5,3290,5029,2.0,0,0,3,3290,0,2004,2003,Sammamish
3740,600000.0,2.0,2.5,2510,14878,2.0,0,0,3,2510,0,1990,2009,Bothell
3741,370000.0,2.0,1.0,860,6050,1.0,0,0,3,860,0,1952,2008,Seattle
3742,729032.0,4.0,2.5,2840,12866,1.0,0,0,4,1780,1060,1977,0,Bellevue
3743,510000.0,3.0,1.75,1750,7020,2.0,0,0,3,1750,0,1934,1978,Black Diamond
3744,425000.0,3.0,1.5,1300,19163,1.0,0,0,3,1300,0,1964,2000,Redmond
3745,1080000.0,3.0,2.75,3890,7216,2.0,0,1,3,3260,630,1967,2010,Seattle
3746,337000.0,3.0,2.25,1460,941,3.0,0,0,3,1460,0,2006,0,Seattle
3747,563000.0,4.0,1.0,1410,3376,1.5,0,0,5,1410,0,1911,1984,Seattle
3748,1695000.0,4.0,2.75,3770,10900,2.0,0,2,5,3070,700,1924,1956,Seattle
3749,245000.0,3.0,2.0,1190,4072,1.5,0,0,5,1190,0,1907,0,Seattle
3750,590000.0,3.0,2.0,1410,6413,1.0,0,0,4,910,500,1947,1988,Seattle
3751,695000.0,3.0,2.0,2500,4080,1.5,0,0,5,1680,820,1922,1956,Seattle
3752,402500.0,2.0,1.0,800,2280,1.0,0,0,5,800,0,1946,0,Seattle
3753,435000.0,3.0,2.5,2530,13446,2.0,0,0,3,2530,0,1993,0,Duvall
3754,660000.0,3.0,2.0,2570,28500,1.0,0,0,3,1970,600,1983,2009,Redmond
3755,300000.0,3.0,2.75,2090,9620,1.0,0,0,3,1340,750,1987,2000,Federal Way
3756,600000.0,5.0,2.25,2980,7781,1.0,0,0,3,1580,1400,1960,2012,Seattle
3757,205000.0,3.0,1.75,1170,8239,1.0,0,0,3,1170,0,1981,2013,Covington
3758,357500.0,3.0,3.5,2080,5100,2.0,0,0,3,2080,0,2004,2003,Maple Valley
3759,1110000.0,5.0,3.25,3350,4000,2.0,0,0,4,2510,840,1997,0,Seattle
3760,332888.0,2.0,2.5,1050,1029,2.0,0,0,3,950,100,2007,0,Seattle
3761,174000.0,2.0,1.0,900,13531,1.0,0,0,3,900,0,1979,2014,Pacific
3762,515000.0,2.0,1.0,1050,5000,1.0,0,0,5,1050,0,1907,0,Seattle
3763,392000.0,5.0,2.25,3740,32481,1.5,0,0,3,2240,1500,1958,2004,Des Moines
3764,485000.0,4.0,1.75,1430,4096,2.0,0,0,3,1430,0,1900,2005,Seattle
3765,217500.0,3.0,1.75,1400,9546,1.0,0,0,4,1400,0,1984,0,Federal Way
3766,502000.0,3.0,2.25,1600,45613,2.0,0,0,4,1600,0,1983,0,Woodinville
3767,820000.0,3.0,2.25,2880,9750,2.0,0,0,3,2880,0,1989,0,Bellevue
3768,1640000.0,3.0,3.25,3140,5445,2.0,0,3,4,2240,900,1913,0,Seattle
3769,102500.0,2.0,1.0,820,4320,1.0,0,0,3,820,0,1937,1999,Seattle
3770,925000.0,5.0,5.5,5190,12637,2.0,0,2,3,5190,0,2001,0,Snoqualmie
3771,540000.0,4.0,2.5,2180,10140,1.0,0,0,4,1180,1000,1968,0,Redmond
3772,600000.0,2.0,1.0,910,2002,1.5,0,0,3,910,0,1900,2005,Seattle
3773,406000.0,4.0,1.0,1580,8475,1.5,0,2,4,1580,0,1928,0,Seattle
3774,620000.0,4.0,3.0,2130,6325,1.0,0,0,5,1440,690,1948,1985,Seattle
3775,1060000.0,4.0,2.5,4570,16015,2.0,0,2,3,4570,0,1990,2009,Sammamish
3776,401000.0,3.0,2.0,1240,11172,1.0,0,0,3,1000,240,1984,0,Sammamish
3777,725000.0,3.0,1.75,1860,6000,2.0,0,2,4,1860,0,1959,0,Seattle
3778,276000.0,1.0,0.75,370,1801,1.0,0,0,5,370,0,1923,0,Seattle
3779,500000.0,5.0,3.25,3130,12087,2.0,0,0,3,2180,950,1975,0,Issaquah
3780,375000.0,3.0,1.75,2530,35150,1.0,0,0,4,1800,730,1977,0,Kent
3781,2300000.0,4.0,4.75,3970,9778,2.0,0,2,4,3390,580,1928,0,Seattle
3782,260000.0,3.0,2.25,1920,9680,1.0,0,0,4,1300,620,1961,2001,Kent
3783,1565000.0,4.0,2.75,2970,12750,1.5,0,1,4,2130,840,1918,1986,Bellevue
3784,431000.0,4.0,2.5,2300,6087,2.0,0,0,3,2300,0,2001,0,Renton
3785,321000.0,4.0,2.5,1830,9601,2.0,0,0,3,1830,0,2003,0,Maple Valley
3786,433000.0,4.0,1.5,1550,5053,1.0,0,0,4,1180,370,1963,0,Seattle
3787,920000.0,4.0,3.5,4080,10666,2.0,0,0,3,4080,0,2005,0,Redmond
3788,482000.0,3.0,2.25,1710,21485,2.0,0,0,3,1710,0,1989,0,Sammamish
3789,712000.0,3.0,2.5,2375,4094,2.0,0,0,3,2375,0,2002,0,Redmond
3790,505000.0,4.0,2.75,2200,9778,1.0,0,0,4,1100,1100,1962,0,Bellevue
3791,2367000.0,3.0,2.25,3530,17450,1.0,1,3,3,1840,1690,1930,1993,Mercer Island
3792,452000.0,3.0,1.75,1110,9012,1.0,0,0,4,1110,0,1966,0,Redmond
3793,581000.0,4.0,1.0,1630,2566,1.5,0,0,3,1630,0,1921,2000,Seattle
3794,952500.0,4.0,1.5,2550,5055,2.0,0,0,4,2550,0,1910,0,Seattle
3795,808000.0,4.0,2.25,2500,8866,2.0,0,0,4,2500,0,1987,0,Bellevue
3796,476000.0,4.0,3.0,2890,6885,1.0,0,0,3,1590,1300,1945,2013,Seattle
3797,535000.0,4.0,1.75,1420,5000,1.5,0,0,4,1420,0,1945,0,Seattle
3798,1356925.0,4.0,3.5,4270,5800,2.0,0,3,5,3170,1100,1937,0,Seattle
3799,629800.0,3.0,2.5,2390,1984,2.0,0,0,3,2220,170,2008,0,Issaquah
3800,417838.0,4.0,2.5,2530,5048,2.0,0,0,3,2530,0,2014,0,Maple Valley
3801,399895.0,4.0,2.5,2701,4500,2.0,0,0,3,2701,0,2014,0,Auburn
3802,825000.0,4.0,2.75,3990,6637,2.0,0,0,3,3990,0,2003,0,Redmond
3803,300000.0,4.0,2.5,2303,3826,2.0,0,0,3,2303,0,2006,0,Auburn
3804,640000.0,2.0,2.25,1540,965,3.0,0,0,3,1540,0,2007,0,Seattle
3805,460000.0,3.0,2.5,1450,1053,2.0,0,0,3,940,510,2008,0,Seattle
3806,525000.0,2.0,2.5,1160,1458,2.0,0,0,3,1040,120,2012,1912,Seattle
3807,499990.0,4.0,2.75,2910,6334,2.0,0,0,3,2910,0,2013,1923,North Bend
3808,1020000.0,4.0,3.5,3770,8501,2.0,0,0,3,3770,0,2008,0,Kirkland
3809,675000.0,5.0,2.25,2900,10300,1.0,0,0,3,1450,1450,1985,0,Bellevue
3810,512031.0,3.0,1.75,1540,3000,1.0,0,2,3,770,770,1920,1979,Seattle
3811,310000.0,2.0,1.0,700,3000,1.0,0,0,4,700,0,1918,1974,Seattle
3812,1075000.0,3.0,2.5,3280,10302,1.0,0,0,3,1680,1600,1970,2014,Seattle
3813,255000.0,4.0,2.0,2430,8960,1.0,0,0,3,1430,1000,1960,2012,Seattle
